center,left,right,steering,throttle,brake,speed
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_18_354.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_18_354.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_18_354.jpg,-0.1,1,0,30.18771
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_18_442.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_18_442.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_18_442.jpg,-0.35,1,0,30.16357
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_18_530.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_18_530.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_18_530.jpg,-0.1265786,1,0,30.19121
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_18_616.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_18_616.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_18_616.jpg,0,1,0,30.18905
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_18_702.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_18_702.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_18_702.jpg,0,1,0,30.19011
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_18_789.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_18_789.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_18_789.jpg,0,1,0,30.19027
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_18_876.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_18_876.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_18_876.jpg,0,1,0,30.19031
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_18_959.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_18_959.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_18_959.jpg,0.05,1,0,30.18969
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_042.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_042.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_042.jpg,0,1,0,30.19019
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_122.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_122.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_122.jpg,0,1,0,30.19026
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_203.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_203.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_203.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_285.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_285.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_285.jpg,0,1,0,30.19031
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_367.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_367.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_367.jpg,0.15,1,0,30.18441
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_451.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_451.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_451.jpg,0.06290665,1,0,30.19048
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_532.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_532.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_532.jpg,0,1,0,30.18998
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_614.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_614.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_614.jpg,0,1,0,30.19024
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_697.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_697.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_697.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_764.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_764.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_764.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_846.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_846.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_846.jpg,-0.1,1,0,30.18751
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_19_933.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_19_933.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_19_933.jpg,-0.2541265,1,0,30.17495
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_020.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_020.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_020.jpg,0,1,0,30.18959
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_106.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_106.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_106.jpg,0,1,0,30.18995
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_195.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_195.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_195.jpg,0,1,0,30.19021
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_281.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_281.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_281.jpg,0,1,0,30.19027
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_369.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_369.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_369.jpg,0,1,0,30.1904
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_436.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_436.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_436.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_503.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_503.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_503.jpg,0,1,0,30.19032
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_591.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_591.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_591.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_679.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_679.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_679.jpg,0,1,0,30.19032
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_766.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_766.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_766.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_833.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_833.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_833.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_901.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_901.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_901.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_20_989.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_20_989.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_20_989.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_075.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_075.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_075.jpg,0,1,0,30.19033
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_161.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_161.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_161.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_247.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_247.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_247.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_329.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_329.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_329.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_413.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_413.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_413.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_498.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_498.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_498.jpg,-0.05,1,0,30.18974
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_585.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_585.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_585.jpg,-0.1927212,1,0,30.18087
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_674.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_674.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_674.jpg,0,1,0,30.18954
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_761.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_761.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_761.jpg,0,1,0,30.19034
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_851.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_851.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_851.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_21_938.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_21_938.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_21_938.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_22_024.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_22_024.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_22_024.jpg,0,1,0,30.19031
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_22_105.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_22_105.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_22_105.jpg,0,1,0,30.1903
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_22_185.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_22_185.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_22_185.jpg,0,1,0,30.19029
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_22_266.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_22_266.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_22_266.jpg,0,1,0,30.19031
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_22_347.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_22_347.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_22_347.jpg,0,1,0,30.19027
C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\center_2017_06_23_21_17_22_431.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\left_2017_06_23_21_17_22_431.jpg,C:\Users\Abhishek Jadav\Desktop\Self Driving Car Nanodegree\P3\CarND-Behavioral-Cloning-P3-master\my_data\IMG\right_2017_06_23_21_17_22_431.jpg,0,1,0,30.1903
